            Zeit	 pressure_Vacuum
               s	            mbar
     2049.355000	      917.074280
     2049.360000	      917.370300
     2049.365000	      917.421082
     2049.370000	      917.383423
     2049.375000	      917.461731
     2049.380000	      917.622375
     2049.385000	      917.672546
     2049.390000	      917.693359
     2049.395000	      918.036194
     2049.400000	      918.026672
     2049.405000	      917.948486
     2049.410000	      917.991333
     2049.415000	      918.052307
     2049.420000	      917.989807
     2049.425000	      917.888794
     2049.430000	      918.167603
     2049.435000	      918.085266
     2049.440000	      917.863647
     2049.445000	      918.041626
     2049.450000	      918.045959
     2049.455000	      917.870178
     2049.460000	      917.978210
     2049.465000	      917.994080
     2049.470000	      918.023376
     2049.475000	      917.973511
     2049.480000	      917.911987
     2049.485000	      918.094910
     2049.490000	      918.067322
     2049.495000	      918.013245
     2049.500000	      918.088135
     2049.505000	      918.126587
     2049.510000	      918.217773
     2049.515000	      918.272644
     2049.520000	      918.278503
     2049.525000	      918.326172
     2049.530000	      918.324219
     2049.535000	      918.322937
     2049.540000	      918.320679
     2049.545000	      918.312988
     2049.550000	      918.323975
     2049.555000	      918.305176
     2049.560000	      918.350281
     2049.565000	      918.325928
     2049.570000	      918.294678
     2049.575000	      918.322815
     2049.580000	      918.288269
     2049.585000	      918.317200
     2049.590000	      918.303528
     2049.595000	      918.293335
     2049.600000	      918.330872
     2049.605000	      918.299194
     2049.610000	      918.297485
     2049.615000	      918.302063
     2049.620000	      918.281982
     2049.625000	      918.293091
     2049.630000	      918.305969
     2049.635000	      918.296631
     2049.640000	      918.311218
     2049.645000	      918.323730
     2049.650000	      918.315247
     2049.655000	      918.329163
     2049.660000	      918.301453
     2049.665000	      918.283569
     2049.670000	      918.300232
     2049.675000	      918.311829
     2049.680000	      918.358459
     2049.685000	      918.394958
     2049.690000	      918.513794
     2049.695000	      918.514587
     2049.700000	      918.385437
     2049.705000	      918.499451
     2049.710000	      918.447998
     2049.715000	      918.557312
     2049.720000	      918.575684
     2049.725000	      918.484863
     2049.730000	      918.604736
     2049.735000	      918.648376
     2049.740000	      918.609680
     2049.745000	      918.399902
     2049.750000	      918.844543
     2049.755000	      919.084412
     2049.760000	      919.196594
     2049.765000	      919.162476
     2049.770000	      918.767944
     2049.775000	      919.514465
     2049.780000	      919.648560
     2049.785000	      919.020691
     2049.790000	      919.219116
     2049.795000	      919.464050
     2049.800000	      919.357361
     2049.805000	      919.251587
     2049.810000	      919.459656
     2049.815000	      919.576233
     2049.820000	      919.424622
     2049.825000	      919.438782
     2049.830000	      919.562927
     2049.835000	      920.100647
     2049.840000	      920.240417
     2049.845000	      919.981445
     2049.850000	      920.164185
     2049.855000	      920.434021
     2049.860000	      920.335510
     2049.865000	      919.849731
     2049.870000	      920.048401
     2049.875000	      920.085022
     2049.880000	      919.822510
     2049.885000	      920.062195
     2049.890000	      920.177612
     2049.895000	      920.314941
     2049.900000	      920.041077
     2049.905000	      920.241211
     2049.910000	      920.518066
     2049.915000	      920.137512
     2049.920000	      920.170349
     2049.925000	      920.436646
     2049.930000	      920.523804
     2049.935000	      920.312195
     2049.940000	      920.282410
     2049.945000	      920.706482
     2049.950000	      920.588440
     2049.955000	      920.612671
     2049.960000	      920.684326
     2049.965000	      920.615906
     2049.970000	      920.808044
     2049.975000	      920.922180
     2049.980000	      920.918274
     2049.985000	      920.837891
     2049.990000	      921.002747
     2049.995000	      920.923218
     2050.000000	      920.834106
     2050.005000	      921.007935
     2050.010000	      920.943726
     2050.015000	      920.911621
     2050.020000	      920.920776
     2050.025000	      920.992798
     2050.030000	      920.978760
     2050.035000	      920.968689
     2050.040000	      920.989807
     2050.045000	      920.935730
     2050.050000	      920.912720
     2050.055000	      920.891602
     2050.060000	      920.945923
     2050.065000	      920.956482
     2050.070000	      920.981750
     2050.075000	      921.015869
     2050.080000	      920.952698
     2050.085000	      920.943970
     2050.090000	      920.957397
     2050.095000	      920.960632
     2050.100000	      920.958923
     2050.105000	      920.978882
     2050.110000	      920.980835
     2050.115000	      920.966125
     2050.120000	      921.001648
     2050.125000	      921.011169
     2050.130000	      920.987061
     2050.135000	      920.968872
     2050.140000	      920.986450
     2050.145000	      920.994751
     2050.150000	      920.987976
     2050.155000	      920.988892
     2050.160000	      921.014465
     2050.165000	      920.997620
     2050.170000	      920.955017
     2050.175000	      920.995789
     2050.180000	      921.046631
     2050.185000	      921.026184
     2050.190000	      921.000610
     2050.195000	      920.997131
     2050.200000	      920.997620
     2050.205000	      920.968994
     2050.210000	      920.977966
     2050.215000	      920.978210
     2050.220000	      921.022400
     2050.225000	      921.058350
     2050.230000	      920.994141
     2050.235000	      921.033997
     2050.240000	      921.002869
     2050.245000	      920.937195
     2050.250000	      920.957886
     2050.255000	      920.999573
     2050.260000	      921.008057
     2050.265000	      921.016296
     2050.270000	      921.083740
     2050.275000	      921.035950
     2050.280000	      921.008179
     2050.285000	      921.110474
     2050.290000	      921.127930
     2050.295000	      921.055481
     2050.300000	      921.128723
     2050.305000	      921.292603
     2050.310000	      921.239075
     2050.315000	      921.280212
     2050.320000	      921.273560
     2050.325000	      921.155273
     2050.330000	      921.353027
     2050.335000	      921.255615
     2050.340000	      921.391602
     2050.345000	      921.502380
     2050.350000	      921.220398
     2050.355000	      921.458069
     2050.360000	      921.509521
     2050.365000	      921.356689
     2050.370000	      921.630676
     2050.375000	      921.758484
     2050.380000	      921.649597
     2050.385000	      921.565002
     2050.390000	      921.432007
     2050.395000	      921.477600
     2050.400000	      921.580383
     2050.405000	      921.600586
     2050.410000	      921.635132
     2050.415000	      921.802917
     2050.420000	      921.803955
     2050.425000	      922.041321
     2050.430000	      922.288757
     2050.435000	      922.133728
     2050.440000	      922.297729
     2050.445000	      922.224915
     2050.450000	      922.134460
     2050.455000	      922.281067
     2050.460000	      922.201965
     2050.465000	      922.253967
     2050.470000	      922.280945
     2050.475000	      922.193115
     2050.480000	      922.101013
     2050.485000	      922.184265
     2050.490000	      922.268005
     2050.495000	      922.223083
     2050.500000	      922.251770
     2050.505000	      922.198975
     2050.510000	      922.299011
     2050.515000	      922.260864
     2050.520000	      922.173462
     2050.525000	      922.271179
     2050.530000	      922.268555
     2050.535000	      922.320679
     2050.540000	      922.261108
     2050.545000	      922.263733
     2050.550000	      922.314026
     2050.555000	      922.295105
     2050.560000	      922.299316
     2050.565000	      922.337097
     2050.570000	      922.340210
     2050.575000	      922.305176
     2050.580000	      922.335510
     2050.585000	      922.338928
     2050.590000	      922.305664
     2050.595000	      922.328613
     2050.600000	      922.338257
     2050.605000	      922.323792
     2050.610000	      922.333191
     2050.615000	      922.351929
     2050.620000	      922.346191
     2050.625000	      922.332153
     2050.630000	      922.333557
     2050.635000	      922.316895
     2050.640000	      922.350769
     2050.645000	      922.355591
     2050.650000	      922.317810
     2050.655000	      922.344788
     2050.660000	      922.325378
     2050.665000	      922.309326
     2050.670000	      922.323242
     2050.675000	      922.338623
     2050.680000	      922.323914
     2050.685000	      922.312317
     2050.690000	      922.343323
     2050.695000	      922.333557
     2050.700000	      922.327026
     2050.705000	      922.339539
     2050.710000	      922.354004
     2050.715000	      922.339661
     2050.720000	      922.340698
     2050.725000	      922.356384
     2050.730000	      922.308289
     2050.735000	      922.321960
     2050.740000	      922.347229
     2050.745000	      922.324036
     2050.750000	      922.327332
     2050.755000	      922.338135
     2050.760000	      922.354675
     2050.765000	      922.332153
     2050.770000	      922.338257
     2050.775000	      922.353638
     2050.780000	      922.358826
     2050.785000	      922.433899
     2050.790000	      922.422791
     2050.795000	      922.358459
     2050.800000	      922.374451
     2050.805000	      922.398315
     2050.810000	      922.396118
     2050.815000	      922.424377
     2050.820000	      922.454590
     2050.825000	      922.342285
     2050.830000	      922.377075
     2050.835000	      922.417175
     2050.840000	      922.361206
     2050.845000	      922.435730
     2050.850000	      922.428772
     2050.855000	      922.378784
     2050.860000	      922.489136
     2050.865000	      922.393738
     2050.870000	      922.456970
     2050.875000	      922.560364
     2050.880000	      922.492615
     2050.885000	      922.517761
     2050.890000	      922.522095
     2050.895000	      922.714905
     2050.900000	      922.633972
     2050.905000	      922.726624
     2050.910000	      922.787720
     2050.915000	      922.416138
     2050.920000	      922.738098
     2050.925000	      922.694580
     2050.930000	      922.439880
     2050.935000	      922.633728
     2050.940000	      922.689880
     2050.945000	      922.905518
     2050.950000	      922.753723
     2050.955000	      922.718689
     2050.960000	      922.956177
     2050.965000	      922.798157
     2050.970000	      923.101440
     2050.975000	      923.062500
     2050.980000	      922.908386
     2050.985000	      923.039307
     2050.990000	      922.890381
     2050.995000	      923.097961
     2051.000000	      923.132874
     2051.005000	      923.168152
     2051.010000	      923.256470
     2051.015000	      923.281250
     2051.020000	      923.495850
     2051.025000	      923.452026
     2051.030000	      923.408020
     2051.035000	      923.499878
     2051.040000	      923.497498
     2051.045000	      923.492310
     2051.050000	      923.528137
     2051.055000	      923.543091
     2051.060000	      923.510803
     2051.065000	      923.493225
     2051.070000	      923.549255
     2051.075000	      923.579712
     2051.080000	      923.506653
     2051.085000	      923.532837
     2051.090000	      923.598206
     2051.095000	      923.537659
     2051.100000	      923.544128
     2051.105000	      923.585083
     2051.110000	      923.560303
     2051.115000	      923.597412
     2051.120000	      923.581787
     2051.125000	      923.566833
     2051.130000	      923.582214
     2051.135000	      923.564636
     2051.140000	      923.593933
     2051.145000	      923.602112
     2051.150000	      923.580505
     2051.155000	      923.556396
     2051.160000	      923.566040
     2051.165000	      923.603699
     2051.170000	      923.590942
     2051.175000	      923.571899
     2051.180000	      923.573975
     2051.185000	      923.581909
     2051.190000	      923.572571
     2051.195000	      923.543213
     2051.200000	      923.577087
     2051.205000	      923.576721
     2051.210000	      923.506348
     2051.215000	      923.518494
     2051.220000	      923.533325
     2051.225000	      923.384827
     2051.230000	      923.159424
     2051.235000	      923.065002
     2051.240000	      922.836975
     2051.245000	      922.602844
     2051.250000	      922.628906
     2051.255000	      922.458923
     2051.260000	      922.250305
     2051.265000	      922.360291
     2051.270000	      922.325623
     2051.275000	      922.310120
     2051.280000	      922.271912
     2051.285000	      921.904785
     2051.290000	      921.447754
     2051.295000	      921.197083
     2051.300000	      921.003479
     2051.305000	      920.956360
     2051.310000	      921.028625
     2051.315000	      920.972107
     2051.320000	      920.953735
     2051.325000	      920.770142
     2051.330000	      920.322144
     2051.335000	      919.158813
     2051.340000	      918.099365
     2051.345000	      918.335266
     2051.350000	      918.329834
     2051.355000	      918.166077
     2051.360000	      918.020691
     2051.365000	      917.395142
     2051.370000	      917.054626
     2051.375000	      916.995361
     2051.380000	      917.057373
     2051.385000	      916.803833
     2051.390000	      916.128174
     2051.395000	      915.719604
     2051.400000	      915.739502
     2051.405000	      915.691956
     2051.410000	      915.553894
     2051.415000	      915.094360
     2051.420000	      914.387573
     2051.425000	      914.307068
     2051.430000	      914.349915
     2051.435000	      913.873596
     2051.440000	      913.275757
     2051.445000	      912.973206
     2051.450000	      912.993835
     2051.455000	      912.638367
     2051.460000	      911.905701
     2051.465000	      911.661682
     2051.470000	      911.720703
     2051.475000	      911.192627
     2051.480000	      910.397522
     2051.485000	      910.255615
     2051.490000	      909.553284
     2051.495000	      907.688904
     2051.500000	      907.299377
     2051.505000	      906.985413
     2051.510000	      905.845398
     2051.515000	      905.441650
     2051.520000	      904.477173
     2051.525000	      903.837769
     2051.530000	      903.050171
     2051.535000	      902.210999
     2051.540000	      901.604370
     2051.545000	      900.738953
     2051.550000	      900.134888
     2051.555000	      899.384644
     2051.560000	      898.667480
     2051.565000	      897.468994
     2051.570000	      895.936707
     2051.575000	      895.138062
     2051.580000	      894.627075
     2051.585000	      894.129822
     2051.590000	      893.580872
     2051.595000	      892.831238
     2051.600000	      892.409302
     2051.605000	      891.587036
     2051.610000	      891.287354
     2051.615000	      890.586975
     2051.620000	      889.834717
     2051.625000	      889.367615
     2051.630000	      888.509583
     2051.635000	      887.935791
     2051.640000	      886.475037
     2051.645000	      884.989441
     2051.650000	      884.307617
     2051.655000	      883.824951
     2051.660000	      883.274475
     2051.665000	      882.523071
     2051.670000	      882.135925
     2051.675000	      881.569702
     2051.680000	      881.016357
     2051.685000	      881.042847
     2051.690000	      880.159851
     2051.695000	      879.922913
     2051.700000	      880.092773
     2051.705000	      879.619690
     2051.710000	      879.037964
     2051.715000	      878.533447
     2051.720000	      878.748230
     2051.725000	      878.696777
     2051.730000	      878.623657
     2051.735000	      878.626953
     2051.740000	      878.260864
     2051.745000	      877.859253
     2051.750000	      877.526855
     2051.755000	      877.526489
     2051.760000	      877.405640
     2051.765000	      877.362549
     2051.770000	      877.406860
     2051.775000	      877.347351
     2051.780000	      877.407166
     2051.785000	      877.296875
     2051.790000	      877.032593
     2051.795000	      876.502808
     2051.800000	      876.105103
     2051.805000	      876.072083
     2051.810000	      876.033142
     2051.815000	      876.024231
     2051.820000	      876.019470
     2051.825000	      876.012634
     2051.830000	      875.704834
     2051.835000	      874.982056
     2051.840000	      874.139343
     2051.845000	      873.483459
     2051.850000	      873.420654
     2051.855000	      873.406799
     2051.860000	      873.363953
     2051.865000	      873.307922
     2051.870000	      873.069702
     2051.875000	      872.902100
     2051.880000	      872.618286
     2051.885000	      872.427551
     2051.890000	      872.247314
     2051.895000	      872.063721
     2051.900000	      872.086060
     2051.905000	      872.085388
     2051.910000	      872.069763
     2051.915000	      872.059021
     2051.920000	      871.716736
     2051.925000	      871.098633
     2051.930000	      870.850159
     2051.935000	      870.769897
     2051.940000	      870.709961
     2051.945000	      870.745117
     2051.950000	      870.686951
     2051.955000	      870.633728
     2051.960000	      870.411255
     2051.965000	      870.129333
     2051.970000	      869.932495
     2051.975000	      869.758057
     2051.980000	      869.622070
     2051.985000	      869.559692
     2051.990000	      869.460022
     2051.995000	      869.463806
     2052.000000	      869.499268
     2052.005000	      869.486694
     2052.010000	      869.487061
     2052.015000	      869.484009
     2052.020000	      869.499756
     2052.025000	      869.484985
     2052.030000	      869.484741
     2052.035000	      869.491577
     2052.040000	      869.466064
     2052.045000	      869.435242
     2052.050000	      869.399292
     2052.055000	      869.280396
     2052.060000	      868.852234
     2052.065000	      868.222839
     2052.070000	      868.071167
     2052.075000	      868.203125
     2052.080000	      868.084534
     2052.085000	      868.133911
     2052.090000	      868.139282
     2052.095000	      868.091919
     2052.100000	      868.020264
     2052.105000	      867.866516
     2052.110000	      867.705444
     2052.115000	      867.303162
     2052.120000	      866.919006
     2052.125000	      866.766418
     2052.130000	      866.784973
     2052.135000	      866.568054
     2052.140000	      865.881348
     2052.145000	      865.336731
     2052.150000	      865.383972
     2052.155000	      864.719177
     2052.160000	      863.114868
     2052.165000	      862.474426
     2052.170000	      862.739563
     2052.175000	      862.578308
     2052.180000	      862.167419
     2052.185000	      861.663879
     2052.190000	      861.415344
     2052.195000	      861.504578
     2052.200000	      861.406067
     2052.205000	      861.333801
     2052.210000	      861.371887
     2052.215000	      861.364075
     2052.220000	      861.372864
     2052.225000	      861.363403
     2052.230000	      861.369934
     2052.235000	      861.395020
     2052.240000	      861.370728
     2052.245000	      861.351013
     2052.250000	      861.385254
     2052.255000	      861.456360
     2052.260000	      861.733398
     2052.265000	      861.901794
     2052.270000	      861.659485
     2052.275000	      861.741699
     2052.280000	      861.730957
     2052.285000	      861.412109
     2052.290000	      861.706726
     2052.295000	      861.957336
     2052.300000	      862.162170
     2052.305000	      862.510864
     2052.310000	      862.397522
     2052.315000	      862.559082
     2052.320000	      862.625671
     2052.325000	      862.297546
     2052.330000	      862.246216
     2052.335000	      861.936768
     2052.340000	      861.513245
     2052.345000	      861.372986
     2052.350000	      861.375793
     2052.355000	      861.381775
     2052.360000	      861.343994
     2052.365000	      861.383728
     2052.370000	      861.420532
     2052.375000	      861.424805
     2052.380000	      861.418945
     2052.385000	      861.440430
     2052.390000	      861.574158
     2052.395000	      861.731812
     2052.400000	      861.882751
     2052.405000	      861.971497
     2052.410000	      861.894653
     2052.415000	      861.905701
     2052.420000	      861.686829
     2052.425000	      861.443054
     2052.430000	      861.557190
     2052.435000	      861.512939
     2052.440000	      861.648193
     2052.445000	      861.822021
     2052.450000	      861.945435
     2052.455000	      862.266602
     2052.460000	      862.372803
     2052.465000	      862.564758
     2052.470000	      862.655823
     2052.475000	      862.570618
     2052.480000	      862.659241
     2052.485000	      862.577026
     2052.490000	      862.613464
     2052.495000	      862.639648
     2052.500000	      862.577148
     2052.505000	      862.682190
     2052.510000	      862.635437
     2052.515000	      862.680054
     2052.520000	      862.696899
     2052.525000	      862.656616
     2052.530000	      862.694092
     2052.535000	      862.720459
     2052.540000	      862.805969
     2052.545000	      863.154480
     2052.550000	      863.843994
     2052.555000	      864.134216
     2052.560000	      864.134216
     2052.565000	      864.356995
     2052.570000	      864.167114
     2052.575000	      864.081787
     2052.580000	      864.591187
     2052.585000	      864.949585
     2052.590000	      864.995056
     2052.595000	      865.339355
     2052.600000	      865.358032
     2052.605000	      865.295166
     2052.610000	      865.510132
     2052.615000	      865.474304
     2052.620000	      865.452820
     2052.625000	      865.485718
     2052.630000	      865.453003
     2052.635000	      865.464539
     2052.640000	      865.445862
     2052.645000	      865.473999
     2052.650000	      865.495056
     2052.655000	      865.489502
     2052.660000	      865.493713
     2052.665000	      865.515198
     2052.670000	      865.552368
     2052.675000	      865.575806
     2052.680000	      865.667480
     2052.685000	      865.890747
     2052.690000	      866.101624
     2052.695000	      865.970032
     2052.700000	      865.971375
     2052.705000	      866.249390
     2052.710000	      866.004883
     2052.715000	      865.965820
     2052.720000	      866.084534
     2052.725000	      865.812073
     2052.730000	      865.961792
     2052.735000	      866.081116
     2052.740000	      866.154419
     2052.745000	      866.384033
     2052.750000	      866.562500
     2052.755000	      866.765625
     2052.760000	      866.692322
     2052.765000	      866.778992
     2052.770000	      866.820129
     2052.775000	      866.782715
     2052.780000	      866.843811
     2052.785000	      866.810242
     2052.790000	      866.807434
     2052.795000	      866.787598
     2052.800000	      866.799500
     2052.805000	      866.796692
     2052.810000	      866.782227
     2052.815000	      866.802856
     2052.820000	      866.778442
     2052.825000	      866.760559
     2052.830000	      866.821777
     2052.835000	      866.805481
     2052.840000	      866.784973
     2052.845000	      866.841492
     2052.850000	      866.803406
     2052.855000	      866.792358
     2052.860000	      866.802734
     2052.865000	      866.798950
     2052.870000	      866.812866
     2052.875000	      866.801880
     2052.880000	      866.825867
     2052.885000	      866.817749
     2052.890000	      866.814819
     2052.895000	      866.795410
     2052.900000	      866.785950
     2052.905000	      866.823914
     2052.910000	      866.805664
     2052.915000	      866.794434
     2052.920000	      866.793091
     2052.925000	      866.826538
     2052.930000	      866.828796
     2052.935000	      866.796570
     2052.940000	      866.822266
     2052.945000	      866.806641
     2052.950000	      866.833191
     2052.955000	      866.844788
     2052.960000	      866.807129
     2052.965000	      866.854004
     2052.970000	      866.916443
     2052.975000	      866.964966
     2052.980000	      866.999146
     2052.985000	      867.096985
     2052.990000	      867.086792
     2052.995000	      866.922607
     2053.000000	      866.926636
     2053.005000	      866.933350
     2053.010000	      866.986267
     2053.015000	      866.971497
     2053.020000	      866.902527
     2053.025000	      866.980042
     2053.030000	      866.997681
     2053.035000	      866.913269
     2053.040000	      866.933044
     2053.045000	      866.947510
     2053.050000	      866.901794
     2053.055000	      866.872559
     2053.060000	      866.870178
     2053.065000	      866.965393
     2053.070000	      866.919373
     2053.075000	      866.885498
     2053.080000	      866.956787
     2053.085000	      866.876465
     2053.090000	      867.062805
     2053.095000	      867.140198
     2053.100000	      866.994568
     2053.105000	      867.028442
     2053.110000	      867.114258
     2053.115000	      867.356812
     2053.120000	      867.377930
     2053.125000	      867.474487
     2053.130000	      867.609985
     2053.135000	      867.476318
     2053.140000	      867.446045
     2053.145000	      867.545349
     2053.150000	      867.541260
     2053.155000	      867.310364
     2053.160000	      867.344727
     2053.165000	      867.432678
     2053.170000	      867.332703
     2053.175000	      867.535706
     2053.180000	      867.423706
     2053.185000	      867.221619
     2053.190000	      867.341492
     2053.195000	      867.317383
     2053.200000	      867.281677
     2053.205000	      867.259399
     2053.210000	      867.308411
     2053.215000	      867.299561
     2053.220000	      867.301086
     2053.225000	      867.270813
     2053.230000	      867.069519
     2053.235000	      867.139832
     2053.240000	      867.358093
     2053.245000	      867.346802
     2053.250000	      867.224670
     2053.255000	      867.129089
     2053.260000	      867.304810
     2053.265000	      867.250427
     2053.270000	      867.241943
     2053.275000	      867.263611
     2053.280000	      867.232483
     2053.285000	      867.353210
     2053.290000	      867.151733
     2053.295000	      867.252014
     2053.300000	      867.353333
     2053.305000	      867.354492
     2053.310000	      867.119324
     2053.315000	      867.248291
     2053.320000	      867.365723
     2053.325000	      867.168213
     2053.330000	      867.360168
     2053.335000	      867.325867
     2053.340000	      867.263123
     2053.345000	      867.184814
     2053.350000	      867.085266
     2053.355000	      866.974854
     2053.360000	      866.946838
     2053.365000	      867.310547
     2053.370000	      867.112610
     2053.375000	      867.092407
     2053.380000	      867.268005
     2053.385000	      867.038696
     2053.390000	      867.094238
     2053.395000	      867.177307
     2053.400000	      867.151245
     2053.405000	      867.178284
     2053.410000	      867.236389
     2053.415000	      867.187439
     2053.420000	      867.188843
     2053.425000	      867.338318
     2053.430000	      867.130066
     2053.435000	      866.983643
     2053.440000	      867.058899
     2053.445000	      867.059204
     2053.450000	      867.100098
     2053.455000	      867.034119
     2053.460000	      867.050415
     2053.465000	      867.140991
     2053.470000	      867.145081
     2053.475000	      867.039246
     2053.480000	      867.169312
     2053.485000	      867.180054
     2053.490000	      867.017090
     2053.495000	      867.128113
     2053.500000	      867.000122
     2053.505000	      866.896057
     2053.510000	      867.172913
     2053.515000	      867.269287
     2053.520000	      867.067566
     2053.525000	      867.062500
     2053.530000	      867.058105
     2053.535000	      867.106628
     2053.540000	      867.113586
     2053.545000	      867.084290
     2053.550000	      867.163452
     2053.555000	      867.106750
     2053.560000	      867.210693
     2053.565000	      867.135742
     2053.570000	      866.976990
     2053.575000	      867.123047
     2053.580000	      867.062500
     2053.585000	      867.128784
     2053.590000	      867.239197
     2053.595000	      866.985168
     2053.600000	      866.964600
     2053.605000	      867.084839
     2053.610000	      867.170166
     2053.615000	      867.261475
     2053.620000	      867.230225
     2053.625000	      867.161377
     2053.630000	      867.106628
     2053.635000	      867.018799
     2053.640000	      866.975159
     2053.645000	      867.118042
     2053.650000	      867.075500
     2053.655000	      867.042480
     2053.660000	      867.016541
     2053.665000	      866.955811
     2053.670000	      867.039856
     2053.675000	      867.051392
     2053.680000	      867.019043
     2053.685000	      866.999451
     2053.690000	      867.042297
     2053.695000	      867.030884
     2053.700000	      867.147156
     2053.705000	      867.083008
     2053.710000	      866.963318
     2053.715000	      867.083008
     2053.720000	      867.060730
     2053.725000	      867.048767
     2053.730000	      867.038696
     2053.735000	      867.009888
     2053.740000	      867.078735
     2053.745000	      866.959534
     2053.750000	      866.857117
     2053.755000	      866.999451
     2053.760000	      867.046082
     2053.765000	      867.094238
     2053.770000	      867.138062
     2053.775000	      867.096680
     2053.780000	      867.062988
     2053.785000	      867.002747
     2053.790000	      866.968323
     2053.795000	      866.963989
     2053.800000	      867.009033
     2053.805000	      866.966553
     2053.810000	      867.044128
     2053.815000	      867.002869
     2053.820000	      866.936279
     2053.825000	      867.020142
     2053.830000	      866.986877
     2053.835000	      867.039856
     2053.840000	      867.033813
     2053.845000	      867.095215
     2053.850000	      867.083984
     2053.855000	      866.963440
     2053.860000	      867.043762
     2053.865000	      867.014282
     2053.870000	      866.989197
     2053.875000	      866.900269
     2053.880000	      867.018066
     2053.885000	      867.099792
     2053.890000	      866.890015
     2053.895000	      866.940552
     2053.900000	      867.032532
     2053.905000	      867.003845
     2053.910000	      867.035461
     2053.915000	      866.940552
     2053.920000	      866.964600
     2053.925000	      867.087891
     2053.930000	      867.071472
     2053.935000	      867.029419
     2053.940000	      866.979736
     2053.945000	      866.999634
     2053.950000	      866.926025
     2053.955000	      866.945862
     2053.960000	      867.064270
     2053.965000	      867.106445
     2053.970000	      867.041321
     2053.975000	      866.908630
     2053.980000	      867.019653
     2053.985000	      867.044434
     2053.990000	      867.039673
     2053.995000	      867.104492
     2054.000000	      867.002563
     2054.005000	      866.969299
     2054.010000	      867.048645
     2054.015000	      866.984192
     2054.020000	      866.925537
     2054.025000	      867.113586
     2054.030000	      866.951050
     2054.035000	      866.911194
     2054.040000	      867.046204
     2054.045000	      867.097656
     2054.050000	      867.102539
     2054.055000	      866.978088
     2054.060000	      866.978638
     2054.065000	      867.020996
     2054.070000	      867.073730
     2054.075000	      867.054199
     2054.080000	      867.046814
     2054.085000	      867.114441
     2054.090000	      866.993774
     2054.095000	      867.010254
     2054.100000	      867.044556
     2054.105000	      867.045410
     2054.110000	      867.055298
     2054.115000	      866.970947
     2054.120000	      867.045837
     2054.125000	      867.069519
     2054.130000	      867.094360
     2054.135000	      867.119019
     2054.140000	      867.036743
     2054.145000	      866.941650
     2054.150000	      866.918030
     2054.155000	      866.983643
     2054.160000	      866.854370
     2054.165000	      866.951904
     2054.170000	      866.996704
     2054.175000	      866.904480
     2054.180000	      867.024902
     2054.185000	      866.979736
     2054.190000	      866.923401
     2054.195000	      867.002075
     2054.200000	      867.038208
     2054.205000	      867.072083
     2054.210000	      866.969543
     2054.215000	      866.904480
     2054.220000	      867.001770
     2054.225000	      867.041626
     2054.230000	      866.966736
     2054.235000	      867.018799
     2054.240000	      867.002197
     2054.245000	      866.869202
     2054.250000	      867.006958
     2054.255000	      867.041931
     2054.260000	      867.032349
     2054.265000	      867.084290
     2054.270000	      866.985596
     2054.275000	      866.971497
     2054.280000	      866.954834
     2054.285000	      867.050415
     2054.290000	      867.190979
     2054.295000	      867.127625
     2054.300000	      866.966370
     2054.305000	      867.035950
     2054.310000	      867.075195
     2054.315000	      866.983948
     2054.320000	      866.970276
     2054.325000	      866.951294
     2054.330000	      867.007629
     2054.335000	      866.916870
     2054.340000	      866.858276
     2054.345000	      866.999817
     2054.350000	      866.942810
     2054.355000	      867.055603
     2054.360000	      867.050293
     2054.365000	      867.008728
     2054.370000	      867.012939
     2054.375000	      866.964111
     2054.380000	      867.076782
     2054.385000	      866.908386
     2054.390000	      867.001404
     2054.395000	      867.037720
     2054.400000	      866.916870
     2054.405000	      866.958130
     2054.410000	      866.890686
     2054.415000	      867.039856
     2054.420000	      867.020996
     2054.425000	      867.021118
     2054.430000	      867.015442
     2054.435000	      866.918823
     2054.440000	      867.035095
     2054.445000	      867.010559
     2054.450000	      866.995239
     2054.455000	      867.035767
     2054.460000	      866.981018
     2054.465000	      866.978943
     2054.470000	      866.960083
     2054.475000	      866.980042
     2054.480000	      866.936951
     2054.485000	      867.009583
     2054.490000	      867.193420
     2054.495000	      867.032043
     2054.500000	      867.055481
     2054.505000	      866.983337
     2054.510000	      867.021118
     2054.515000	      867.167053
     2054.520000	      866.933167
     2054.525000	      867.002380
     2054.530000	      866.979736
     2054.535000	      866.996704
     2054.540000	      867.045532
     2054.545000	      867.030396
     2054.550000	      867.119019
     2054.555000	      867.083191
     2054.560000	      867.136902
     2054.565000	      867.086121
     2054.570000	      867.067383
     2054.575000	      867.118469
     2054.580000	      866.974426
     2054.585000	      867.104980
     2054.590000	      866.930908
     2054.595000	      866.816101
     2054.600000	      867.037720
     2054.605000	      867.015564
     2054.610000	      867.007935
     2054.615000	      867.012329
     2054.620000	      867.002380
     2054.625000	      866.893433
     2054.630000	      866.922424
     2054.635000	      867.117371
     2054.640000	      867.077454
     2054.645000	      867.168640
     2054.650000	      867.032166
     2054.655000	      866.804382
     2054.660000	      866.982971
     2054.665000	      866.959106
     2054.670000	      866.972900
     2054.675000	      867.003418
     2054.680000	      866.948120
     2054.685000	      866.957947
     2054.690000	      866.984192
     2054.695000	      867.002197
     2054.700000	      867.023682
     2054.705000	      866.998169
     2054.710000	      867.044739
     2054.715000	      867.117371
     2054.720000	      867.039001
     2054.725000	      866.960693
